Age,Gender,Driving_Experience,Vehicle_Type,Previous_Accidents,Region,Annual_Mileage,Premium,Accident
71,0,55,0,0,0,13130.951556271744,523.4341702487709,1
61,0,44,1,0,0,9854.805121539215,552.7759688490729,0
78,1,58,0,1,0,18596.867805299353,454.7286684347049,1
75,0,59,1,0,0,16705.146048149505,464.8301502941246,1
20,0,1,2,0,0,14763.812233047302,452.18882941063987,0
39,1,23,1,0,1,17514.719802447307,318.987920977607,1
23,0,4,2,0,0,12939.28990564566,557.4763034739619,1
19,0,0,1,0,1,15076.00105021456,578.5341676933576,1
40,1,22,1,0,0,19310.161097916243,593.1854818083008,1
61,0,43,1,0,0,19993.23517827476,468.9214423839761,1
19,1,2,2,0,0,22640.93866357794,428.2470833768359,1
55,0,38,3,0,1,9452.229805941548,452.9491794580825,1
34,1,15,1,0,0,10186.876276484803,448.4498411471278,1
52,0,36,2,0,0,9240.375726962013,299.6534557030761,1
51,0,31,0,0,1,11758.932661348761,529.7142188924147,1
40,1,20,3,0,0,13324.002824271985,584.3662501966254,0
47,1,31,0,0,0,17185.298460210266,521.6617394606797,0
69,1,53,0,0,0,20822.745424533594,502.25483130970025,0
25,1,7,0,0,1,13030.707903865783,437.27459530040846,1
39,0,19,3,0,0,17869.86413031752,576.2026031971177,1
61,0,42,2,0,0,21389.978361022986,491.23285342805644,1
75,0,58,3,0,1,12723.711512857073,378.1265881458491,0
53,1,35,2,0,1,13593.513728861217,632.3174103216766,1
22,0,2,1,0,0,15330.572859644635,564.6674203191733,1
30,0,14,3,0,0,6621.895223247191,665.4914234728568,0
46,1,26,3,0,0,17556.488691646635,616.2810442023061,1
48,1,29,1,0,0,8975.755772976521,437.69911931962287,1
64,0,46,0,0,1,18948.53163811877,471.49101710412833,1
74,1,58,1,0,1,12845.288387317401,601.1544712131108,1
72,0,53,3,0,1,12448.019453860376,382.47271053965204,1
33,0,16,2,0,0,10106.730320976367,665.589307628031,1
59,1,41,2,0,1,17704.99707745939,532.7472180661789,1
79,0,60,3,0,1,17672.383090449337,582.7958304246439,1
47,1,28,2,0,0,12724.235579757258,532.2984830750406,0
74,1,58,2,0,0,23988.235481614414,505.338834737444,0
72,0,55,2,0,0,15171.493370863047,470.9646020106243,0
33,0,14,0,0,0,14930.207069468415,485.34962009920235,1
29,0,11,1,0,0,15296.529164213569,232.9259638714277,1
34,1,15,1,0,0,11598.406014061064,556.2759809459963,1
33,0,13,2,0,1,10030.77524213518,717.8733275861869,1
29,1,11,1,0,0,13132.346577953773,417.0809498307415,1
25,1,7,0,0,0,18169.918077293783,353.18811119113684,1
37,0,18,0,0,1,5743.442501296435,656.8767257877344,1
20,1,4,1,0,1,7502.352972324725,537.7590225510475,1
33,0,15,1,1,1,11962.229646393362,590.4662390872146,1
47,0,27,0,0,1,6029.583804441974,550.330012522353,0
62,0,46,0,0,1,7916.448455276427,407.2662072721885,0
40,0,24,1,0,0,19047.311514914818,590.8856004330944,0
45,0,29,0,0,0,12808.68827926801,450.70121440821583,1
68,0,50,0,0,1,10770.511665984439,417.40260355853195,0
57,0,41,0,0,1,15699.786733523093,563.8432750237506,1
71,1,52,1,0,1,15574.954488622541,517.2774751159926,0
22,0,6,1,0,1,20823.016459815368,541.3134997029539,0
37,1,17,0,1,0,6102.284404126944,537.7464753912767,1
57,1,40,2,0,1,10367.81163861775,583.0298689177555,0
73,1,53,0,0,1,12014.94086190241,629.6712898461813,1
61,0,43,0,0,0,16955.682473882152,521.1538133422979,1
18,1,2,0,0,0,29459.476170271035,644.4598465128944,1
74,1,58,0,0,0,17931.905386532642,613.1690951138054,0
47,0,28,0,0,1,13670.614089037676,573.9776728278794,0
38,0,22,0,0,1,8933.590519644506,442.5243181858157,0
37,1,17,1,0,0,8307.889196186246,597.9704222780911,1
23,0,5,1,0,1,19515.726357713953,542.7574968298821,1
39,0,22,1,0,1,11026.112044754931,365.76769741283414,0
35,0,19,2,0,0,13229.583168758842,381.574117397225,1
25,0,8,0,0,0,23286.34538257232,378.50277139336663,1
56,1,40,3,0,0,6426.886897339413,380.6840251891174,1
49,0,31,0,0,1,16352.418880549565,390.43584138240465,1
50,0,30,1,0,0,10481.80514984519,583.6522259010578,1
70,0,52,0,0,1,23181.354522926216,508.2160817138858,1
33,1,16,2,0,1,10307.108737541243,588.282102468336,0
29,1,13,1,0,1,18344.58586264026,388.0005439898109,1
55,0,38,0,0,0,5959.1164892406905,345.8152112746145,0
69,0,49,1,0,0,22766.39074022079,413.68236580182986,1
51,1,33,0,0,0,19598.619266873666,569.2918334857391,1
78,0,61,2,0,1,12219.035616084102,574.8113917304345,1
31,0,14,1,0,0,16964.915500799165,477.29034575048183,1
53,1,33,0,1,0,19786.633663824246,532.2429485251404,1
50,0,34,0,0,1,15764.161403787994,449.34039888919244,0
40,0,23,0,0,1,13057.264003689294,427.4361525739664,1
67,1,47,1,0,0,14509.566009160968,539.7653602673146,1
62,1,46,0,0,0,15550.124624446205,566.2888682879359,1
19,0,3,1,0,1,15281.712419841524,679.0506716849025,1
58,1,40,3,0,1,17172.59674104331,400.15792438765646,0
38,0,18,0,0,1,9893.770059482136,387.67158149339394,0
19,0,3,3,0,0,11758.98509115138,450.46701018920317,1
44,0,26,1,0,0,13049.17096485083,561.319784148291,0
74,1,55,0,0,1,17355.014878540118,700.777002109005,0
26,1,6,1,0,0,7359.698976271378,514.1652779742071,1
18,0,0,2,0,0,15769.504887143976,413.7890360153985,0
28,0,12,1,0,0,18903.922855784804,386.09313236124484,1
20,1,0,0,0,1,15242.007978501373,441.75469325340976,1
69,1,51,0,1,0,15376.065849650151,522.9380524494559,1
79,1,63,2,0,1,13487.48805649381,571.2588656496832,1
40,0,20,1,0,0,15311.197774477314,521.8578862013815,1
43,1,23,1,0,1,12794.465561725676,428.0155220068308,0
21,1,2,0,0,1,14168.082491572932,369.20640105612347,1
35,0,19,2,0,0,12791.723776979978,565.5819379989258,1
72,0,54,3,0,0,14103.111639346142,444.93168523538895,1
23,0,5,0,0,1,13412.066714484523,453.21173321632403,1
52,1,36,0,1,1,9094.030545558857,398.5989769702652,0
39,0,23,2,0,0,7471.985418207016,344.5866399721734,1
60,0,43,2,0,1,15396.14385021773,664.4931361649382,1
32,0,13,1,0,1,18019.398281216276,434.1385135993725,0
39,0,23,3,0,0,22771.22423214227,303.5629055629237,1
77,1,61,1,0,0,20487.838038135837,516.2932678351739,0
54,0,37,0,0,0,19521.073424537637,485.17375296994504,1
69,1,52,2,0,0,16146.100608126142,312.72331585743507,0
59,1,39,1,0,1,15596.179107883094,614.0814410894433,0
29,1,11,3,0,0,11054.188893943194,566.2319591243876,1
64,0,45,0,0,0,10488.778052167623,584.2510688572303,0
66,1,46,1,0,0,15952.552950619098,526.7806426254398,0
59,0,43,2,0,0,10825.033182450534,369.6521721605758,1
55,0,38,0,0,1,14547.090149327429,493.7763157640609,1
35,0,17,0,0,1,5000.0,451.9186144094698,0
62,1,42,2,0,0,17335.694762098527,434.9879399936096,1
52,0,34,1,0,0,9826.278039797777,663.6387964471372,1
47,0,30,1,0,0,7861.10353695212,400.8728146145801,1
41,0,21,2,0,0,18612.29012867117,453.68517295190816,1
59,1,39,0,1,1,19815.374275281007,503.77425289502025,0
47,1,29,3,0,1,14577.653606213198,539.3865856328595,1
31,1,14,2,0,1,11414.412776078932,669.2290646363966,1
23,0,7,1,0,1,18591.403230988384,483.6485164131849,0
20,1,0,1,0,0,11154.982901055164,529.0915306375056,0
33,0,17,3,0,1,14211.81114077269,379.5708080074454,1
24,0,7,0,0,1,21741.547919850214,557.5511999952793,1
69,1,49,0,0,0,16876.328803363358,693.5457416828165,0
31,0,11,0,0,1,14769.217255189162,457.2601497169843,1
26,1,10,0,0,1,13620.54171476589,580.3027584583554,1
32,0,13,1,0,1,15219.132524223283,358.9595803378612,1
38,1,22,3,0,0,16330.035312882743,465.49828521541514,1
52,0,36,2,0,0,9372.40184341641,470.5052334896944,0
19,0,0,0,1,0,21041.285703360198,535.2080507177304,0
44,0,27,1,0,0,12709.305470154468,486.0387178796069,1
19,0,2,1,0,1,13977.373581961474,612.9232632294985,0
52,0,32,0,0,1,19068.107105415293,448.6330170664585,1
35,1,17,2,1,0,14292.63766964716,573.0849031244959,1
31,0,13,2,0,0,19405.13207367919,516.1432135297146,1
37,1,17,2,0,0,14764.868357616067,392.1255586966881,1
35,1,17,0,0,1,15496.66460930802,277.1562544327799,0
27,1,11,1,0,1,16076.864015616215,514.6659663557634,1
42,0,26,0,0,0,16869.52930719244,431.541592693127,1
19,0,0,0,0,0,17797.517038349273,527.5319193541206,0
42,0,23,1,0,0,20259.97024074345,373.945784617407,1
78,1,58,3,0,0,19963.12483343117,553.353251976802,1
71,0,51,2,0,0,11033.610851892034,656.8476463402887,0
50,0,30,3,0,0,22271.00721874197,476.06098577548164,0
53,1,37,2,0,0,6497.444744475348,300.3933107983281,1
48,1,30,0,0,0,11843.98368629755,494.42917240118845,0
31,1,11,1,0,1,14311.05588616474,428.7484027350593,1
18,1,0,0,0,0,9168.704659577175,405.2562848075717,1
63,1,47,0,0,1,16399.112037272902,479.0402548068211,0
33,1,17,1,0,0,18699.302219475154,599.6637501044383,1
71,0,55,2,0,1,11436.87826850047,442.31080110872875,1
63,1,45,1,0,0,17317.247841522927,569.7425472100385,0
78,0,58,0,0,0,19184.24035014915,478.44022600004604,0
69,0,52,0,0,1,5322.394592533039,490.94639440517994,0
20,0,3,0,0,0,15871.22213459139,609.1818688261095,1
52,1,32,0,0,1,16866.542017807857,472.0347508503472,0
58,0,38,0,0,1,10413.947969766677,576.6102974347326,1
23,1,3,1,0,1,9025.34545992027,477.26362037168406,1
42,1,22,2,0,0,11561.142703792882,555.9611952845793,0
30,0,12,1,0,1,14064.711036786106,473.4484521441657,1
70,1,53,1,0,0,11246.680285893579,517.1170323412102,1
51,0,32,0,1,1,17777.8534190579,525.7192683623446,1
25,0,8,3,0,0,17130.67862179089,567.5706080573381,1
38,1,21,0,0,1,16879.63149992925,547.9813733249778,0
51,0,35,2,0,1,21290.972205968887,415.5698380492408,1
21,0,1,3,1,0,18227.23590527284,682.0148997320248,1
42,0,22,2,0,0,16416.934138719793,502.61734886308403,0
32,1,12,0,0,0,8876.821375569572,591.5456497684036,0
21,0,5,1,0,0,20787.45555162541,261.0045439422022,1
62,1,44,0,0,0,21333.340524677475,580.3392966356452,1
77,1,59,0,0,0,13354.57254486416,576.5309116457598,0
29,0,10,0,0,0,10953.401186524181,523.3959440642525,0
49,0,31,3,0,0,18772.89865743002,274.3424098433512,1
49,1,31,3,0,0,5898.329451364485,427.78127023905813,1
45,1,25,0,0,1,16991.78183809581,397.6257140935969,1
30,0,13,1,0,1,22483.946106662745,616.2857967254204,1
48,0,30,3,0,1,13094.211408914958,379.66238436690577,1
31,1,13,1,0,1,16210.99248160565,555.4157622745452,0
37,1,21,0,0,0,15505.149111224731,471.0376722852593,1
35,1,16,1,0,1,20216.595072398984,608.2951185520487,1
46,1,30,2,0,1,15530.605489587273,522.890677585087,1
77,1,57,1,0,1,13286.428295486856,435.4498449943187,1
80,0,63,2,0,0,7403.960618503716,422.555805962082,1
23,1,4,1,1,0,15471.228820931708,455.83058215097674,1
49,1,33,0,0,1,14650.936545935157,200.0,1
46,0,28,0,0,1,5000.0,677.0522987910634,0
60,0,42,0,0,1,9966.789015178752,631.3892525853639,0
79,1,60,1,2,0,12011.822098994859,506.80219710714493,0
19,1,1,0,0,1,12012.863692764351,593.9618348365301,0
77,0,61,2,0,1,14858.913920890182,496.3746563729014,1
40,1,24,1,0,0,14451.140921884184,543.6314401531158,0
36,1,18,2,0,1,14686.226028757043,598.6903742754157,0
48,0,30,3,0,1,26297.91814954758,476.1549592030059,1
68,1,48,2,0,1,12792.877525625037,577.3962369760449,0
22,0,5,3,0,1,10653.14599078509,320.32924689601515,1
36,0,17,1,0,1,22834.97099831297,521.4573054278607,1
51,0,35,0,2,1,22319.708554147426,498.5596274865845,1
27,0,8,3,0,1,9588.899802335432,465.9841676224366,0
42,1,22,2,0,1,21067.138461545153,479.3295829757597,1
19,0,3,2,0,0,5766.639396712517,475.80706536320344,1
79,1,59,1,0,1,29351.948583234327,610.7998346807954,1
28,1,8,1,0,1,23914.189822380824,494.17706913759054,1
67,1,49,0,1,1,17659.673348675657,782.1302969483966,0
78,1,59,2,0,0,19292.85210630666,406.04836237152904,1
48,1,29,0,0,1,17218.58409582018,555.4703538487793,1
73,0,55,0,0,0,11704.846486759503,589.4856328734382,1
32,0,13,1,0,1,20978.31636934805,461.041826528359,1
26,0,8,1,0,0,21780.789504213953,378.6482563579456,1
40,0,24,0,1,0,11363.719019065153,454.8472347660894,0
36,1,16,2,0,0,14839.972169770866,367.894413646825,1
26,0,6,2,0,1,8834.093470878372,417.64684269976715,1
52,1,33,1,0,1,14761.75783848454,538.714927805865,1
38,1,21,1,0,0,13661.9359785528,759.0029510847573,1
26,0,6,3,0,1,21262.444009884282,673.556640445267,0
45,0,27,0,0,0,23004.203666567522,439.1977363811055,1
79,0,62,2,0,1,9681.710809580618,594.5663064567008,1
63,0,46,0,0,1,18845.687073685538,463.6379508701314,1
68,1,48,0,0,0,19398.29036189722,412.9949364187163,1
24,1,4,1,0,0,6260.663163609697,491.7291173011637,1
33,0,13,2,0,1,19825.025356763195,281.1844227956899,1
33,1,15,0,0,0,7609.390548045792,331.9296006101686,1
77,1,60,0,0,0,12443.88789697399,591.3067767733705,1
50,1,31,1,0,1,10494.949514325086,636.392915380628,0
21,0,3,1,0,0,7144.42737220892,250.99873120339558,0
21,1,5,1,0,1,20518.95855202068,645.7348598648413,1
56,0,36,0,0,1,10288.988160867979,615.8618444694914,0
57,0,40,1,0,0,13018.549275314259,465.13679194843047,0
34,1,16,0,0,0,14965.895807246272,545.4990621337829,1
54,1,38,0,0,0,18714.937515495396,681.7287559917934,0
56,0,38,1,0,1,10156.83037765142,622.596983782361,1
77,1,59,1,0,0,17437.44580441944,549.4084467741758,0
69,1,50,0,0,1,13845.10159787167,436.626480640735,1
46,0,27,0,0,0,9959.62846809532,458.98650647991565,1
69,0,51,1,0,0,20102.539058034745,569.9307897561747,0
53,0,37,0,0,1,25392.280349640052,554.1817745887023,1
77,0,60,0,0,0,16019.712454354572,616.1910915029767,1
55,1,38,1,0,0,11955.153865455482,355.5182588674787,0
56,1,36,0,0,1,11321.48282090512,544.4959191121569,0
67,0,47,0,0,0,19032.12652609985,571.9285758508121,0
80,0,63,2,0,0,15067.602262715924,475.780121419305,0
54,0,36,2,0,1,9688.367556586498,738.2006954054792,1
69,1,51,1,0,0,6534.051559017826,413.5358153966722,1
80,0,61,1,1,0,16906.07172528469,494.37995260580794,1
79,1,60,2,0,1,8673.33630122565,573.0943678769974,1
78,0,58,3,0,0,12987.165674678597,586.3499288883761,0
52,0,35,1,0,0,23143.566764860137,475.46314465694076,1
24,0,6,0,1,0,10844.306190348922,475.28120127965377,1
44,1,27,1,0,1,20268.412778994105,569.871594790127,1
45,1,29,1,0,0,9893.983298836434,546.4291570318459,0
39,1,22,1,0,1,19373.440871005085,509.21015230625216,1
31,0,15,1,0,0,17875.688686149126,314.0081810683952,1
24,1,5,2,0,0,17440.89299415061,514.772183967387,1
54,1,35,1,0,0,11956.704674111288,661.5270906698966,1
78,0,58,0,0,0,18184.442225798874,558.9444837450258,1
39,0,22,0,0,0,16872.90267002287,422.425380129248,1
22,1,5,1,0,0,24439.71546859065,354.12946656933383,1
79,1,63,0,0,0,11920.22927785319,595.877571811395,1
72,1,53,0,0,0,21429.95587729387,454.0231964312387,1
19,1,3,0,0,0,10496.85517504471,633.5236789726289,1
79,0,60,0,0,1,13806.024679001,631.2337161555907,1
44,0,28,3,0,0,11807.458775569572,485.12502515880504,1
38,0,19,0,1,1,12522.79144223029,532.5029109782604,1
71,1,55,0,1,1,14213.10175916464,544.9862893186274,1
55,1,36,0,0,0,22208.74183043652,379.9813268639159,0
32,0,16,1,0,1,17283.214573714205,670.6505859050452,1
38,0,21,0,0,1,21170.389152406417,549.902014527618,0
27,1,7,1,0,1,15072.878863600175,515.3034545060183,1
40,1,24,0,0,1,21413.676373338283,598.6486099361609,1
75,0,55,1,0,0,16135.044709535521,530.5025608463827,1
73,0,56,2,0,1,11053.723757817199,391.2288228717779,1
56,0,39,0,0,0,20280.003165142032,419.4466090735954,0
22,1,3,1,0,1,22419.510740267655,285.43209998250876,1
18,1,0,1,0,1,18191.584834128378,506.6069480446391,1
30,1,12,2,0,1,19154.399802806558,555.2493584920371,1
38,1,19,1,0,0,21395.765434519104,481.25050949936536,1
43,1,23,1,1,0,13649.75832944504,384.43391454429235,0
67,1,51,2,0,0,11410.275938704217,450.4931097242122,1
62,0,46,1,0,0,16813.48905590968,463.11682950691545,0
38,0,21,0,0,1,23632.255959807662,586.7381691940502,1
70,1,52,0,0,0,16505.948230780617,643.1821702354953,1
35,0,19,2,0,1,18148.532645864067,226.36269881669023,1
54,1,34,2,0,0,15373.65019446717,492.1178326501563,0
62,0,42,3,0,1,16472.864623658705,439.58950465557,1
49,1,33,3,0,1,12359.909392223344,473.93169403557016,1
53,0,33,2,1,0,17741.33674416966,584.2079966101808,0
34,0,14,1,0,1,19388.921336589556,450.0491447163252,0
52,1,35,2,0,1,7487.422914148322,568.4425976726847,0
66,1,48,1,0,1,7494.290778518433,699.1365928882677,0
77,0,60,1,1,1,6230.690840555175,454.97619317783744,1
28,0,10,0,0,1,22377.28599407528,478.2982959546607,0
80,1,60,0,0,0,10376.03256503,476.057330409628,0
38,0,20,2,0,0,16758.637212178295,738.6990907933634,1
69,1,49,1,0,1,23925.07944774985,449.9888880457896,1
72,1,52,0,0,1,16662.61911475501,646.9968229826462,1
70,0,53,0,0,0,17571.467255463478,496.4095404251123,1
43,1,26,2,0,0,10784.374137233686,517.0269314382523,1
79,0,60,1,0,0,16666.054881176817,582.832091950559,0
21,0,5,1,0,1,10024.51771040694,462.72902038271735,1
51,1,32,1,0,1,5483.44277155479,598.2521566237349,0
69,0,50,1,0,0,15261.709591451856,472.31924103399257,1
65,1,47,0,1,0,16604.080804178408,393.1465560533942,1
77,1,57,1,1,0,12358.082307785247,601.6694151606257,0
35,1,15,2,0,1,11266.876086345068,561.0319126023197,1
57,0,37,0,0,1,13932.844190550366,441.3888179492046,0
52,1,36,0,0,1,11366.317632458355,615.2755956178519,0
58,0,40,0,0,0,18711.00740885081,401.56248147234083,0
46,1,28,1,0,1,17234.231654175277,542.2886843981001,0
69,1,49,0,0,0,23140.20585202668,330.7295506530561,1
46,1,27,1,0,0,13222.459169514093,461.0720946137222,1
55,0,39,1,0,0,15349.111337509918,415.778642280922,1
59,0,40,2,0,1,15867.898504925153,374.0729289025505,0
38,1,21,1,0,1,13135.02899797844,502.451188457106,0
59,1,41,0,0,1,5082.556415216353,533.2054836262131,1
30,0,12,1,0,1,17219.45090025098,561.4793490890543,1
66,0,47,1,1,1,26674.10845673424,500.16803790940696,1
58,0,42,0,0,1,19996.777058961106,543.0862293760695,0
34,1,16,1,0,0,24790.933789622453,387.68872499127224,1
73,0,54,3,0,0,19483.981804526484,411.9738613303593,1
26,1,10,0,0,1,14240.162529801994,498.2182682127983,1
58,0,39,1,0,1,18007.91167810389,412.38935468927025,0
18,1,2,2,1,1,20349.464404255654,500.55444047428693,1
19,1,0,1,0,0,6996.7303215231,434.99918085414555,1
77,1,61,2,0,1,17224.10773487959,484.147303495763,1
65,0,48,0,0,0,14507.836145004449,333.555368511862,0
46,0,26,0,0,1,22387.223417704023,328.78495275656746,1
50,0,31,1,0,0,16861.625830464538,428.29713918302133,1
27,1,7,2,0,0,5000.0,367.32373018342753,1
67,1,47,3,0,1,17199.43102382242,237.56228429399687,1
75,0,56,0,1,0,5000.0,548.2572438066989,0
77,1,58,1,0,0,21370.542081797958,597.1330675400567,1
57,1,40,0,0,0,11160.558998960338,587.5195644003966,1
38,1,19,0,0,0,9346.27100899064,485.5639189542785,0
45,0,27,1,0,1,11144.75284244042,483.5294740201346,0
28,1,10,0,0,0,10531.628796110821,509.9277701016148,1
72,0,55,0,0,0,14221.44919547264,434.53717919620505,1
51,0,35,0,0,0,10697.460849198495,315.74059407940274,0
25,0,9,0,0,1,13495.875173458355,618.7474223222455,1
76,0,58,3,0,1,7288.602320240748,501.4347606172587,0
39,0,20,2,1,0,13741.77555942021,495.2887096378545,1
25,1,8,0,0,1,22112.93670351395,468.3308127713475,0
66,0,50,2,0,1,12757.071237153254,559.363714062807,0
32,0,16,1,0,1,18120.733840836863,488.1927347081469,1
34,0,14,2,0,1,8718.54513993704,451.06156846198104,1
77,1,59,0,1,1,17898.48033020888,466.4368587300659,1
40,1,21,1,0,1,20687.921146971854,506.4902118117532,0
41,1,24,2,1,1,22126.059916071397,384.7322236686233,1
62,1,46,0,0,0,16003.738503162178,641.4227899874264,1
36,0,16,3,0,0,18357.213855514372,439.2910783604197,1
22,0,4,2,0,0,8597.405767991422,420.4823951913178,1
49,1,31,3,0,1,13082.950686623682,462.20787961996797,1
61,1,44,0,0,0,10998.581625192146,590.91590151586,1
18,1,2,0,0,1,16642.264112464858,473.14926055004156,1
40,1,23,0,0,1,12358.923899590225,616.4208789056411,0
54,0,37,3,0,0,18433.939739896286,467.03307026656245,1
25,1,5,0,0,0,27342.95164556527,357.9172664465189,1
30,1,12,1,0,0,18107.87379570856,416.5043172900552,1
25,1,6,1,0,0,22058.289916703165,431.38940927929787,0
74,1,56,0,0,1,9077.23719680975,564.8580937581085,1
40,1,22,0,0,0,14575.149333359946,454.16972305839056,1
60,1,40,1,0,0,16084.277209689237,381.94773307763904,1
18,1,0,2,0,1,15325.27848897288,355.24300040530056,1
62,0,46,0,0,1,24216.65729005429,316.84258008383176,1
68,0,49,2,0,1,11280.569765284643,765.3627062219598,0
41,0,25,1,0,1,16615.620138249382,425.0634320748373,0
52,0,33,1,1,1,5000.0,544.273293979549,1
41,0,24,1,0,0,17123.365526817593,379.3268798423741,1
34,0,15,0,0,0,17529.579279572754,622.764033015379,1
22,1,2,1,1,1,14738.74268340357,414.25513873026824,0
37,1,21,2,0,0,16976.507584890955,687.0737368787638,1
38,0,20,0,0,1,12177.55304127576,697.1940490474179,0
57,1,37,1,0,0,8892.402282151588,388.4579292430858,1
75,0,59,0,0,0,10057.298146593945,623.9039273044518,1
48,1,32,2,0,0,10737.16990598313,687.7402448202945,1
63,1,45,1,1,0,8538.241955164409,339.7326093498077,1
53,1,36,1,1,0,8340.888168109384,351.2863574230298,1
28,1,8,0,0,1,10849.679173042954,290.7208312810918,0
69,1,51,3,0,0,13219.484091405944,406.0295417937652,0
32,1,14,0,0,0,15659.38251129482,399.44502195007516,1
36,0,19,1,0,0,8880.461730298564,466.6009105013157,1
24,0,4,1,0,0,10330.706763427617,372.332377151046,1
68,1,50,2,0,1,11928.675171061843,569.173366999855,1
45,0,28,0,0,1,17184.39385720666,503.04735874802697,1
68,1,48,2,0,1,9024.340688522972,542.438914808188,1
60,0,41,0,0,0,12413.677347762776,602.958823264215,0
75,1,59,1,1,1,19862.027727042536,526.308700653502,0
22,0,5,1,0,1,11026.88745387178,477.6124181732525,1
22,1,6,2,0,1,8763.605349890202,417.86586249307743,1
47,0,28,1,1,1,14563.9036863176,589.7514745189457,1
71,1,53,2,0,0,10843.950401682732,527.0452192614599,1
49,0,31,0,0,0,5000.0,521.877698648492,0
